Iteration,BestFitness
0,470.444000
1,470.444000
2,470.444000
3,470.444000
4,470.444000
5,470.444000
6,470.444000
7,470.444000
8,470.444000
9,470.444000
10,470.444000
11,470.444000
12,470.444000
13,470.444000
14,470.444000
15,470.444000
16,470.444000
17,470.444000
18,470.444000
19,470.444000
20,470.444000
21,470.444000
22,470.444000
23,470.444000
24,470.444000
25,470.444000
26,470.444000
27,470.444000
28,470.444000
29,470.444000
30,470.444000
31,470.444000
32,470.444000
33,470.444000
34,470.444000
35,470.444000
36,470.444000
37,470.444000
38,470.444000
39,470.444000
40,470.444000
41,470.444000
42,470.444000
43,470.444000
44,470.444000
45,470.444000
46,470.444000
47,470.444000
48,470.444000
49,470.444000
50,470.444000
51,470.444000
52,470.444000
53,470.444000
54,470.444000
55,470.444000
56,470.444000
57,470.444000
58,470.444000
59,470.444000
60,470.444000
61,470.444000
62,470.444000
63,470.444000
64,456.884000
65,456.884000
66,456.884000
67,456.884000
68,456.884000
69,456.884000
70,456.884000
71,456.884000
72,456.884000
73,456.884000
74,456.884000
75,456.884000
76,456.884000
77,456.884000
78,456.884000
79,456.884000
80,456.884000
81,456.884000
82,456.884000
83,456.884000
84,456.884000
85,456.884000
86,456.884000
87,456.884000
88,456.884000
89,456.884000
90,456.884000
91,456.884000
92,456.884000
93,456.884000
94,456.884000
95,456.884000
96,456.884000
97,456.884000
98,456.884000
99,456.884000
