Iteration,BestFitness
0,495.400000
1,495.400000
2,495.400000
3,495.400000
4,495.400000
5,495.400000
6,495.400000
7,495.400000
8,495.400000
9,495.400000
10,495.400000
11,495.400000
12,495.400000
13,495.400000
14,495.400000
15,495.400000
16,495.400000
17,495.400000
18,495.400000
19,495.400000
20,495.400000
21,495.400000
22,495.400000
23,495.400000
24,495.400000
25,495.400000
26,495.400000
27,495.400000
28,495.400000
29,495.400000
30,495.400000
31,495.400000
32,495.400000
33,495.400000
34,495.400000
35,495.400000
36,495.400000
37,495.400000
38,495.400000
39,495.400000
40,495.400000
41,495.400000
42,495.400000
43,495.400000
44,495.400000
45,495.400000
46,495.400000
47,495.400000
48,495.400000
49,495.400000
50,495.400000
51,495.400000
52,495.400000
53,495.400000
54,495.400000
55,495.400000
56,495.400000
57,495.400000
58,495.400000
59,495.400000
60,495.400000
61,495.400000
62,495.400000
63,495.400000
64,495.400000
65,495.400000
66,495.400000
67,495.400000
68,495.400000
69,495.400000
70,495.400000
71,495.400000
72,495.400000
73,495.400000
74,495.400000
75,495.400000
76,495.400000
77,495.400000
78,495.400000
79,495.400000
80,495.400000
81,495.400000
82,495.400000
83,495.400000
84,495.400000
85,495.400000
86,495.400000
87,495.400000
88,495.400000
89,495.400000
90,495.400000
91,495.400000
92,495.400000
93,495.400000
94,495.400000
95,495.400000
96,495.400000
97,495.400000
98,495.400000
99,495.400000
